时间,标题,链接,标签,公众号
1748125256,新生风采丨王家童：深耕数学之域，笃行求知之路,http://mp.weixin.qq.com/s?__biz=MzkwNDE4ODYyMg==&mid=2247497710&idx=1&sn=4adfbaf5165a12108ad65e2e1b160fe7&chksm=c088704ff7fff95940e1924d74395000213e91d0210563e790221327e1733a123099f509a016#rd,1,南京大学新生学院
1748078386,报名通知 | 南京大学“敦煌文化”新生主题式通识科考与科研训练,http://mp.weixin.qq.com/s?__biz=MzkwNDE4ODYyMg==&mid=2247497709&idx=1&sn=6d2648cd0b9aaebc075460b7008dc289&chksm=c088704cf7fff95a1cfa7ef0f0297f3712827b02bad13c3c7ce8c896f373ce415899697da25a#rd,1,南京大学新生学院
1748078386,新生风采丨袁熙妍：流水不争先，高山起微尘,http://mp.weixin.qq.com/s?__biz=MzkwNDE4ODYyMg==&mid=2247497709&idx=2&sn=8930e9bc890afc5324b2b89160c0ce83&chksm=c088704cf7fff95a4feda39956304dc2c8f02ef8b19920cf389e01fdd7006f68fe38a54d5904#rd,1,南京大学新生学院
1748001976,新生风采 |李勇昊： 勇拓新程 昊宇驰风,http://mp.weixin.qq.com/s?__biz=MzkwNDE4ODYyMg==&mid=2247497653&idx=1&sn=83ad2110fa89d98611dd351c8e59a1be&chksm=c0887014f7fff90220ee5d0b0c2bd4932fa4d79647dab595bec7fa7f8b55516932253e249f23#rd,1,南京大学新生学院
1747919619,新生学院行知书院党支部胡晓剑在南京大学第四届 学生党支部微党课大赛决赛中荣获一等奖,http://mp.weixin.qq.com/s?__biz=MzkwNDE4ODYyMg==&mid=2247497604&idx=1&sn=e765629c1c73c4476ee71d6a62cd8187&chksm=c0887025f7fff9336cce778d9f31ff2e44f74b0986677f13f99471e4a927bb4146d167bee9ec#rd,1,南京大学新生学院
1747919619,123～教授请吃饭！共祝南京大学生日快乐！,http://mp.weixin.qq.com/s?__biz=MzkwNDE4ODYyMg==&mid=2247497604&idx=2&sn=cdd00eeecbb848d717e07d7a6cb8d355&chksm=c0887025f7fff933582e9848728ac758236a0f964ce862bf33ba0602215e3a3215b2e6893516#rd,1,南京大学新生学院
1747919619,新生风采 | 郝殷嘉: 以行知合一之姿，绘青春奋斗画卷,http://mp.weixin.qq.com/s?__biz=MzkwNDE4ODYyMg==&mid=2247497604&idx=3&sn=7712754bd63aba7092df43a0dafa8e3e&chksm=c0887025f7fff933b35bc8af409b9819e8cd7bd2b47c366b257c45ccc9aea6320394841efd42#rd,1,南京大学新生学院
1747824958,溯光·执炬 | 2025南京大学第三届新生戏剧节第二、三场展演即将到来！,http://mp.weixin.qq.com/s?__biz=MzkwNDE4ODYyMg==&mid=2247497549&idx=1&sn=9fd6fe0fd7c92818903aa8d6136a27c8&chksm=c08870ecf7fff9fa380101c90b7560b7d1dc2fc2a2aea760f8199d802057301cee3b0447818f#rd,1,南京大学新生学院
1747824958,新生风采丨程绮川：逐梦青春正当时，多维探索绘华章,http://mp.weixin.qq.com/s?__biz=MzkwNDE4ODYyMg==&mid=2247497549&idx=2&sn=4f5c1f65fc25814e99f8b0679bcd9a57&chksm=c08870ecf7fff9fac61bbd942dc8f3758d9bc744e00eadc9d36f3bae2a5e6bf9708dfd05e74a#rd,1,南京大学新生学院
1747739742,开甲书院“赓续华章，奋进新程”主题升旗仪式顺利举行,http://mp.weixin.qq.com/s?__biz=MzkwNDE4ODYyMg==&mid=2247497274&idx=1&sn=9c3cf87990751e4dcad4d6ea1778b9c3&chksm=c088719bf7fff88d6fe59190c56853f20a8c886240a901f26534d96b4d0b11695b1689a4cee8#rd,1,南京大学新生学院
1747739742,新生风采 | 吴奕萱：在实践与跨界之间，找寻自己的节拍,http://mp.weixin.qq.com/s?__biz=MzkwNDE4ODYyMg==&mid=2247497274&idx=2&sn=c51b3a8b10cc4ef4bd697e2562fc265f&chksm=c088719bf7fff88d767e8b447fabf34efcf39ab7be676594c503b74bbe63ca53f316c666ffb1#rd,1,南京大学新生学院
1747663135,溯光·执炬 | 2025南京大学第三届新生戏剧节第一场展演顺利开幕,http://mp.weixin.qq.com/s?__biz=MzkwNDE4ODYyMg==&mid=2247497002&idx=1&sn=6e44db9ff27b761aaea73f1c1d8cf48c&chksm=c088728bf7fffb9ded11a2ee16d45cf1475601be1261388ea7483d27d6e6d5d476cdbdc09b68#rd,1,南京大学新生学院
1747483170,知行启航 科教并进 | 第三届新生学科专业节暨安邦书院第二届“金种子”早期科研支持计划项目双选会顺利举行,http://mp.weixin.qq.com/s?__biz=MzkwNDE4ODYyMg==&mid=2247496854&idx=1&sn=be10802ef7563676d9a858934fb65504&chksm=c0887337f7fffa21f8cc1d7df670eafaafcce0f830ffdc07f2bbd6718d13932eeda16e82ab97#rd,1,南京大学新生学院
1747458777,校庆特别活动——“美寝美生活”之“安庐焕彩”,http://mp.weixin.qq.com/s?__biz=MzkwNDE4ODYyMg==&mid=2247496852&idx=1&sn=e6e6b511b36718c2903e776d5b0e533f&chksm=c0887335f7fffa23b87420aff04960f55bb656d49b5f64ec863c48682e4879c046560b28e319#rd,1,南京大学新生学院
1747321886,活动预告 | “光影颂百廿，挺膺绘新程”校庆主题系列活动即将开启！（转发集赞奖品等你来拿！）,http://mp.weixin.qq.com/s?__biz=MzkwNDE4ODYyMg==&mid=2247496752&idx=1&sn=09896c2614612223d6bc1d9c65bac099&chksm=c0887391f7fffa87693b1de0206d2b83fd2da375b5d934d95c4936e9840afa0e51ab418aedf6#rd,1,南京大学新生学院
1747230141,溯光·执炬 | 2025南京大学第三届新生戏剧节第一场展演报名指南,http://mp.weixin.qq.com/s?__biz=MzkwNDE4ODYyMg==&mid=2247496732&idx=1&sn=ed04c13af312d942bc3084e4e63d5f1b&chksm=c08873bdf7fffaab9c98d4fb809f04d4ebddad40821b87a6a1d6ceb012ff2a98596ddfa9bedd#rd,1,南京大学新生学院
1747117014,实践探真知，青春绘新章 ——南京大学新生学院“道启南雍”新生实践研修营开展系列活动,http://mp.weixin.qq.com/s?__biz=MzkwNDE4ODYyMg==&mid=2247496698&idx=1&sn=61c99280fa18d645695ec660cc3fbd4d&chksm=c088745bf7fffd4d50db4c9410c7a8e38acdd2a3cb8528f8d064c45ab7d19a1a07dd8fd72ffe#rd,1,南京大学新生学院
1747117014,【活动回顾】新生艺术坊第三期 | 观摩越剧《英雄少年》,http://mp.weixin.qq.com/s?__biz=MzkwNDE4ODYyMg==&mid=2247496698&idx=2&sn=2da2adeadd7c61709425110bd3d3c850&chksm=c088745bf7fffd4dbe6e084ed4f1f875a02136fbebaddd1e6c026cd6ef5d55527e3ffd25ce16#rd,1,南京大学新生学院
1747057363,溯光·执炬 | 2025南京大学第三届新生戏剧节，邀你共赴这场穿越时空的青春对话,http://mp.weixin.qq.com/s?__biz=MzkwNDE4ODYyMg==&mid=2247496680&idx=1&sn=b5a0869c22c7f554b2e295aec0071ecd&chksm=c0887449f7fffd5fd72cba7c8858538ece428b32a338bdb01629d6b2febc81759d1dca9e8eab#rd,1,南京大学新生学院
1746669338,筑牢安全防线，共护青春启航——新生学院开展全民国家安全教育日系列活动,http://mp.weixin.qq.com/s?__biz=MzkwNDE4ODYyMg==&mid=2247496633&idx=1&sn=17551e722a9b89f397af15c1a166b49a&chksm=c0887418f7fffd0e66920cdd723420b7389399ce870b53f4bab0ec5adc2a188a7d3fdaf32ea4#rd,1,南京大学新生学院
1746584146,2025年春季学期第12至第14周新生学院学业辅导安排,http://mp.weixin.qq.com/s?__biz=MzkwNDE4ODYyMg==&mid=2247496630&idx=1&sn=f4db2fdb373cc9775023143129186884&chksm=c0887417f7fffd01f748c676538f4897989a03657815cd44b92edc3e092f12123153e685486a#rd,1,南京大学新生学院
1746008672,书香浸润校园 阅读点亮青春 —— 新生学院举办读书节系列活动,http://mp.weixin.qq.com/s?__biz=MzkwNDE4ODYyMg==&mid=2247496562&idx=1&sn=215a2dc7c96135c9fbcc1ae548384d5d&chksm=c08874d3f7fffdc57c1b9d342f2eb78eeaf391b44249b073509781707bb508bde03a6406781f#rd,1,南京大学新生学院
1746008672,关于五一假期学生安全注意事项的提示,http://mp.weixin.qq.com/s?__biz=MzkwNDE4ODYyMg==&mid=2247496562&idx=2&sn=d0bd88e7731a0eacd9e7ec5378832b2b&chksm=c08874d3f7fffdc55e5b905d8f3ff5a9fcab20628f358b3b83c93a61504624889d477f3878ee#rd,1,南京大学新生学院
1745890656,世界读书日丨秉文书院举办“含英咀华 悦享午时”新生午餐读书会,http://mp.weixin.qq.com/s?__biz=MzkwNDE4ODYyMg==&mid=2247496503&idx=1&sn=1706eb92d4b096bc5862fe54d65fc386&chksm=c0887496f7fffd809e4c9e4de47d1d66ccfc5ed7e48785bcbee27a14faadf695756e22f34c2f#rd,1,南京大学新生学院
1745737894,智慧南大，奋进创新丨南京大学首届新生创意大赛报名开启！,http://mp.weixin.qq.com/s?__biz=MzkwNDE4ODYyMg==&mid=2247496445&idx=1&sn=0806584f93d5b19541146c787432998f&chksm=c088755cf7fffc4ababe35a3069a1a8ced39bd417c9f31345647bc363ed058b7467307caf735#rd,1,南京大学新生学院
1745480525,馆校合作，协同育人丨南大新生走进渡江胜利纪念馆开展志愿服务活动,http://mp.weixin.qq.com/s?__biz=MzkwNDE4ODYyMg==&mid=2247496431&idx=1&sn=5dbc5f7b2b93d5d3eabb04693a980ce8&chksm=c088754ef7fffc58f82ff1826cf543cdb4e5dca8a5be1315dc46118f682d42c9e1a2b2e64a8b#rd,1,南京大学新生学院
1745393071,EL程序设计大赛交互组赛前辅导暨经验分享会,http://mp.weixin.qq.com/s?__biz=MzkwNDE4ODYyMg==&mid=2247496417&idx=1&sn=d33d651c235f4bd52d163f75c2e0e156&chksm=c0887540f7fffc568f14734747a728998c9261ff73f59053e1dcfd52c0f50046dc543906ba09#rd,1,南京大学新生学院
1745293423,回顾 | 共筑青春防线 挺膺家国担当——新生学院国家安全教育专题讲座顺利举办,http://mp.weixin.qq.com/s?__biz=MzkwNDE4ODYyMg==&mid=2247496396&idx=1&sn=37076dde2e17ec38f7b6e8615d93778f&chksm=c088756df7fffc7bec5a38ee8fddcddc2a649439516b784d15bdbdd656bb1cc84c3a38390dd6#rd,1,南京大学新生学院
1745060931,南京大学“天池杯”AI创新大赛启动,http://mp.weixin.qq.com/s?__biz=MzkwNDE4ODYyMg==&mid=2247496392&idx=1&sn=13bb70084ef0fc5cc616f9f1d5f34167&chksm=c0887569f7fffc7ffebd7a59a72ead9642a872e865aaf9e7f4364517771695ad2bd242d78a18#rd,1,南京大学新生学院
1744959341,活动预告 | EL程序设计大赛算法组赛前辅导暨经验分享会来啦！,http://mp.weixin.qq.com/s?__biz=MzkwNDE4ODYyMg==&mid=2247496390&idx=1&sn=45cd1543e3a6683482e7bce8db2db17c&chksm=c0887567f7fffc7199ee966adca43f8e8e93c5d9d19e17710a16127c57fb0d2734c3e2a47ab8#rd,1,南京大学新生学院
1744880312,诚信考试指南（附案例及注意事项）,http://mp.weixin.qq.com/s?__biz=MzkwNDE4ODYyMg==&mid=2247496388&idx=1&sn=82114f408a2c2156c9fcdeef3ace49a6&chksm=c0887565f7fffc73a3c23330554b8333d20b8bd129c5064ae707e839b52bfe2a8961dad43cbb#rd,1,南京大学新生学院
1744621396,2025 EL程序设计大赛来啦！,http://mp.weixin.qq.com/s?__biz=MzkwNDE4ODYyMg==&mid=2247496380&idx=1&sn=5f6701cd8d3bcd11ad0efb41f589143d&chksm=c088751df7fffc0bfff8e89558639b1eda20bb310dad1181e151afd12339f7b51ca4c27c7035#rd,1,南京大学新生学院
1743911377,清明忆峥嵘 烽火照初心 青春铸信仰——南京大学新生学院组织师生赴茅山开展清明祭扫暨入党启蒙教育活动,http://mp.weixin.qq.com/s?__biz=MzkwNDE4ODYyMg==&mid=2247496377&idx=1&sn=3e49458c7d8de242899edad261395da4&chksm=c0887518f7fffc0ec1aea89cb529df601f174003d94db233b0224c890b782167e76dae88816f#rd,1,南京大学新生学院
1743647815,2025年春季学期第7至第9周新生学院学业辅导安排,http://mp.weixin.qq.com/s?__biz=MzkwNDE4ODYyMg==&mid=2247496358&idx=1&sn=326a60922db258d425108061b467ca6f&chksm=c0887507f7fffc113dcf2d4eadaec8e5e075df4dce7cb32448a206a1ed79c258eae1434323b8#rd,1,南京大学新生学院
1741680314,2025年春季学期第4至第6周新生学院学业辅导安排,http://mp.weixin.qq.com/s?__biz=MzkwNDE4ODYyMg==&mid=2247496329&idx=1&sn=6c17b3e119643143df56b45bdc9ef948&chksm=c0887528f7fffc3ee22a2f44efbf675b176441eec22a9781482014e9dd8443207d54a9369c13#rd,1,南京大学新生学院
